date,rsi_ob,rsi_os,equity,actual_date,running_max,drawdown,daily_return
1106,60,45,5450.7936645605805,2019-05-28,5763.734064662558,-0.05429473264920648,-0.011614357038249312
1107,60,45,5406.265625744692,2019-05-29,5763.734064662558,-0.062020286659216994,-0.008169092714955584
1108,60,45,5446.609746557866,2019-05-30,5763.734064662558,-0.055020636716912485,0.0074624747665106295
1109,60,45,5343.967462368596,2019-05-31,5763.734064662558,-0.07282893304664251,-0.018845169557840546
1110,60,45,5357.705109032852,2019-06-03,5763.734064662558,-0.07044547008493474,0.002570683066653201
1111,60,45,5506.125513004429,2019-06-04,5763.734064662558,-0.044694732402302595,0.027702234623056654
1112,60,45,5551.698202964532,2019-06-05,5763.734064662558,-0.03678793284340043,0.008276725594516421
1113,60,45,5571.823019489011,2019-06-06,5763.734064662558,-0.03329630462136568,0.0036249838857833616
1114,60,45,5667.749548023152,2019-06-07,5763.734064662558,-0.016653182739274408,0.017216363154143766
1115,60,45,5703.152681734726,2019-06-10,5763.734064662558,-0.01051078732088917,0.006246418161494516
1116,60,45,5733.967399994121,2019-06-11,5763.734064662558,-0.005164475726063933,0.0054031024556091545
1117,60,45,5750.803193433576,2019-06-12,5763.734064662558,-0.002243488523917425,0.002936150882105304
1118,60,45,5759.384212488278,2019-06-13,5763.734064662558,-0.0007546934201820843,0.001492142708778399
1119,60,45,5734.690557223052,2019-06-14,5763.734064662558,-0.005039008933040878,-0.004287551299613224
1120,60,45,5688.514978426809,2019-06-17,5763.734064662558,-0.013050408882831266,-0.008051973918293265
1121,60,45,5803.150001216114,2019-06-18,5803.150001216114,0.0,0.020152012119867502
1122,60,45,5800.5200615824,2019-06-19,5803.150001216114,-0.00045319173779123645,-0.00045319173779123645
1123,60,45,5820.335283484398,2019-06-20,5820.335283484398,0.0,0.0034161112609949473
1124,60,45,5780.484165660835,2019-06-21,5820.335283484398,-0.006846876663040957,-0.006846876663040957
1125,60,45,5780.671706259889,2019-06-24,5820.335283484398,-0.006814655048663076,3.244375275146538e-05
1126,60,45,5686.18554587591,2019-06-25,5820.335283484398,-0.02304845529932742,-0.016345187062199007
1127,60,45,5748.204730611805,2019-06-26,5820.335283484398,-0.012392851847773945,0.010906992787260705
1128,60,45,5809.635380284455,2019-06-27,5820.335283484398,-0.0018383654340849986,0.010686927928211132
1129,60,45,5845.091289464786,2019-06-28,5845.091289464786,0.0,0.006102949128383273
1130,60,45,6002.073404400206,2019-07-01,6002.073404400206,0.0,0.02685708522950958
1131,60,45,5986.9735141015735,2019-07-02,6002.073404400206,-0.002515779011893149,-0.002515779011893149
1132,60,45,6024.648008440281,2019-07-03,6024.648008440281,0.0,0.006292744447585985
1133,60,45,6057.874463976235,2019-07-05,6057.874463976235,0.0,0.00551508660579092
1134,60,45,6004.641438951105,2019-07-08,6057.874463976235,-0.008787409732850415,-0.008787409732850415
1135,60,45,6051.540000013769,2019-07-09,6057.874463976235,-0.001045657845855863,0.007810384939630266
1136,60,45,6112.941873371962,2019-07-10,6112.941873371962,0.0,0.010146487234332646
1137,60,45,6142.943925383519,2019-07-11,6142.943925383519,0.0,0.004907956370769018
1138,60,45,6159.385619580387,2019-07-12,6159.385619580387,0.0,0.0026765170570626218
1139,60,45,6123.043866061003,2019-07-15,6159.385619580387,-0.005900223782686287,-0.005900223782686287
1140,60,45,6080.157234833232,2019-07-16,6159.385619580387,-0.012863033692076753,-0.007004135878477813
1141,60,45,5949.657735908239,2019-07-17,6159.385619580387,-0.03405013042298133,-0.021463178316731835
1142,60,45,6084.537415089297,2019-07-18,6159.385619580387,-0.012151894541746477,0.022670157707898264
1143,60,45,6083.091329460253,2019-07-19,6159.385619580387,-0.012386672118335662,-0.00023766566468264028
1144,60,45,6086.326018982726,2019-07-22,6159.385619580387,-0.01186150780451356,0.0005317509383440111
1145,60,45,6117.54545276895,2019-07-23,6159.385619580387,-0.006792912377239335,0.0051294382996989185
1146,60,45,6105.5349806017975,2019-07-24,6159.385619580387,-0.008742858834394296,-0.001963282865632965
1147,60,45,6028.98349688427,2019-07-25,6159.385619580387,-0.021171287324757815,-0.012538046864155827
1148,60,45,6061.057117855826,2019-07-26,6159.385619580387,-0.015964011315021454,0.005319905252374912
1149,60,45,5969.096644076542,2019-07-29,6159.385619580387,-0.03089414874414187,-0.015172348979911154
1150,60,45,6028.927557920039,2019-07-30,6159.385619580387,-0.02118036923124733,0.010023445323652291
1151,60,45,5912.219588740776,2019-07-31,6159.385619580387,-0.04012835794107161,-0.019357998260560838
1152,60,45,5766.838951837251,2019-08-01,6159.385619580387,-0.06373146479013247,-0.02458985745055675
1153,60,45,5648.00170078646,2019-08-02,6159.385619580387,-0.08302515062026039,-0.020607000133570752
1154,60,45,5672.628523607278,2019-08-05,6159.385619580387,-0.07902689099798077,0.004360271849314312
1155,60,45,5711.182252255032,2019-08-06,6159.385619580387,-0.07276754452595702,0.006796448681119838
1156,60,45,5671.906514987981,2019-08-07,6159.385619580387,-0.07914411188069381,-0.0068769889547025675
1157,60,45,5819.151130763603,2019-08-08,6159.385619580387,-0.05523838087603994,0.02596033897711969
1158,60,45,5770.177380279676,2019-08-09,6159.385619580387,-0.06318945806273879,-0.008415961260229476
1159,60,45,5719.9536462741735,2019-08-12,6159.385619580387,-0.0713434748928986,-0.008704019078711323
1160,60,45,5787.041603833532,2019-08-13,6159.385619580387,-0.06045148635656006,0.011728758956474739
1161,60,45,5593.1601800715725,2019-08-14,6159.385619580387,-0.09192888292442869,-0.03350268358767727
1162,60,45,5606.763982617202,2019-08-15,6159.385619580387,-0.08972025313797993,0.0024322211607847866
1163,60,45,5658.235680328888,2019-08-16,6159.385619580387,-0.08136362458917468,0.009180286145674232
1164,60,45,5698.053093406425,2019-08-19,6159.385619580387,-0.07489911407842498,0.007037072212450424
1165,60,45,5685.854205400699,2019-08-20,6159.385619580387,-0.07687965057332258,-0.002140887037335948
1166,60,45,5738.043931427996,2019-08-21,6159.385619580387,-0.068406447359452,0.009178871659727639
1167,60,45,5744.829969537826,2019-08-22,6159.385619580387,-0.06730470791189125,0.001182639622653081
1168,60,45,5652.285514721732,2019-08-23,6159.385619580387,-0.0823296569136065,-0.016109172126383964
1169,60,45,5693.401854558824,2019-08-26,6159.385619580387,-0.0756542606360322,0.007274285725659357
1170,60,45,5681.271581836894,2019-08-27,6159.385619580387,-0.0776236571750909,-0.0021305843205529085
1171,60,45,5690.375721252334,2019-08-28,6159.385619580387,-0.07614556504419756,0.001602482698511709
1172,60,45,5710.489533496628,2019-08-29,6159.385619580387,-0.07288001008684064,0.003534707237199175
1173,60,45,5716.260582029399,2019-08-30,6159.385619580387,-0.07194305810993795,0.0010106048700238013
1174,60,45,5641.924971851496,2019-09-03,6159.385619580387,-0.08401173098886838,-0.01300423749253099
1175,60,45,5694.006617828806,2019-09-04,6159.385619580387,-0.07555607498776562,0.00923118372490861
1176,60,45,5772.461212853342,2019-09-05,6159.385619580387,-0.06281866904014444,0.013778451675641179
1177,60,45,5806.395327459215,2019-09-06,6159.385619580387,-0.057309334716604377,0.005878621502092285
1178,60,45,5833.930583853164,2019-09-09,6159.385619580387,-0.05283887969160728,0.004742229014915722
1179,60,45,5832.464299931253,2019-09-10,6159.385619580387,-0.05307693653890866,-0.0002513372246781831
1180,60,45,5858.341591672656,2019-09-11,6159.385619580387,-0.04887565846676767,0.004436768132761504
1181,60,45,5901.427682212941,2019-09-12,6159.385619580387,-0.04188046556906755,0.007354656580887964
1182,60,45,5905.861971888826,2019-09-13,6159.385619580387,-0.041160541545835705,0.00075139269930391
1183,60,45,5874.598218565508,2019-09-16,6159.385619580387,-0.0462363324208106,-0.005293681679681805
1184,60,45,5883.408451176879,2019-09-17,6159.385619580387,-0.044805957192579515,0.0014997166246242255
1185,60,45,5894.037000453017,2019-09-18,6159.385619580387,-0.04308037124414488,0.001806529219301689
1186,60,45,5867.990743009439,2019-09-19,6159.385619580387,-0.04730908154940294,-0.004419086178382603
1187,60,45,5823.997864842897,2019-09-20,6159.385619580387,-0.05445149491392598,-0.0074970939957516025
1188,60,45,5834.771263417229,2019-09-23,6159.385619580387,-0.05270239212353012,0.001849828730083658
1189,60,45,5823.879081374964,2019-09-24,6159.385619580387,-0.05447077986785964,-0.001866771043889437
1190,60,45,5821.990328786733,2019-09-25,6159.385619580387,-0.05477742613177061,-0.00032431177945835277
1191,60,45,5816.173055330826,2019-09-26,6159.385619580387,-0.05572188290314295,-0.0009991898178091096
1192,60,45,5811.620526796731,2019-09-27,6159.385619580387,-0.056461003460820613,-0.0007827360862178168
1193,60,45,5835.085814340541,2019-09-30,6159.385619580387,-0.052651323568524866,0.004037649642748553
1194,60,45,5692.306696300785,2019-10-01,6159.385619580387,-0.07583206380110075,-0.024469069107579622
1195,60,45,5633.2068186392,2019-10-02,6159.385619580387,-0.0854271567716901,-0.010382412757202975
1196,60,45,5626.127164489282,2019-10-03,6159.385619580387,-0.08657656591525986,-0.001256771565086634
1197,60,45,5693.159571601264,2019-10-04,6159.385619580387,-0.07569359620820182,0.011914484893813748
1198,60,45,5668.060995042563,2019-10-07,6159.385619580387,-0.07976844686845508,-0.004408549636286008
1199,60,45,5589.507635140128,2019-10-08,6159.385619580387,-0.09252188767474556,-0.013858947525642429
1200,60,45,5606.640309489838,2019-10-09,6159.385619580387,-0.08974033194697195,0.0030651491093778294
1201,60,45,5628.092009065287,2019-10-10,6159.385619580387,-0.0862575658237964,0.003826123737443954
1202,60,45,5605.442932508416,2019-10-11,6159.385619580387,-0.0899347307158388,-0.004024290384803564
1203,60,45,5638.577505771127,2019-10-14,6159.385619580387,-0.08455520501162272,0.005911142734243091
1204,60,45,5806.292661585704,2019-10-15,6159.385619580387,-0.05732600291694967,0.029744231704347257
1205,60,45,5655.120209821776,2019-10-16,6159.385619580387,-0.08186943323625906,-0.026035968314873426
1206,60,45,5708.615026579045,2019-10-17,6159.385619580387,-0.07318434351120429,0.009459536627419274
1207,60,45,5614.186227171497,2019-10-18,6159.385619580387,-0.08851522312156068,-0.016541455145931416
1208,60,45,5668.535003612694,2019-10-21,6159.385619580387,-0.07969148974977358,0.00968061518482588
1209,60,45,5554.286743930069,2019-10-22,6159.385619580387,-0.09824013514054686,-0.02015481241799011
1210,60,45,5570.407585560684,2019-10-23,6159.385619580387,-0.09562285435537121,0.002902414364586603
1211,60,45,5647.264280851497,2019-10-24,6159.385619580387,-0.08314487358948297,0.013797319874767622
1212,60,45,5642.0021328161965,2019-10-25,6159.385619580387,-0.08399920360879076,-0.0009318048126670808
1213,60,45,5640.888475645233,2019-10-28,6159.385619580387,-0.0841800101436867,-0.00019738687521697607
1214,60,45,5669.733599592175,2019-10-29,6159.385619580387,-0.07949689307187269,0.005113578130729213
1215,60,45,5678.7083565514,2019-10-30,6159.385619580387,-0.07803980668151989,0.001582923924304147
1216,60,45,5703.450388018846,2019-10-31,6159.385619580387,-0.07402284249132662,0.004356982242079921
1217,60,45,5780.820150861019,2019-11-01,6159.385619580387,-0.061461563230580496,0.01356543102482366
1218,60,45,5863.112114298217,2019-11-04,6159.385619580387,-0.04810114572796531,0.014235343997847982
1219,60,45,5731.505833506764,2019-11-05,6159.385619580387,-0.06946793276157515,-0.022446488865615954
1220,60,45,5651.3978130209625,2019-11-06,6159.385619580387,-0.08247377870684969,-0.01397678425405846
1221,60,45,5744.961842879334,2019-11-07,6159.385619580387,-0.06728329776652087,0.016555909343843656
1222,60,45,5704.121056389223,2019-11-08,6159.385619580387,-0.07391395689594438,-0.007108974368686516
1223,60,45,5726.553553562733,2019-11-11,6159.385619580387,-0.07027195450171231,0.003932682520540798
1224,60,45,5755.270334383419,2019-11-12,6159.385619580387,-0.06560967443121357,0.0050146707879505925
1225,60,45,5724.761026839144,2019-11-13,6159.385619580387,-0.07056297812554446,-0.0053011076407663005
1226,60,45,5788.008873794338,2019-11-14,6159.385619580387,-0.06029444634956138,0.011048120027835617
1227,60,45,5830.358767184684,2019-11-15,6159.385619580387,-0.05341877789722116,0.007316832837297227
1228,60,45,5826.027593372769,2019-11-18,6159.385619580387,-0.05412196066242214,-0.0007428657454654486
1229,60,45,5814.542889019562,2019-11-19,6159.385619580387,-0.055986546688128636,-0.0019712753105171066
1230,60,45,5862.163749797947,2019-11-20,6159.385619580387,-0.048255116360564676,0.008189957781258306
1231,60,45,5869.383844050354,2019-11-21,6159.385619580387,-0.047082906224953924,0.0012316432226335827
1232,60,45,5900.103509686881,2019-11-22,6159.385619580387,-0.04209545008340787,0.005233882542486468
1233,60,45,5909.37743321081,2019-11-25,6159.385619580387,-0.04058979284797726,0.001571823868632638
1234,60,45,5886.769213367326,2019-11-26,6159.385619580387,-0.04426032449509687,-0.003825820925978496
1235,60,45,5923.223733407644,2019-11-27,6159.385619580387,-0.038341792633017735,0.006192619197222804
1236,60,45,5864.969803391697,2019-11-29,6159.385619580387,-0.047799542742178236,-0.009834835325802205
1237,60,45,5858.329585797705,2019-12-02,6159.385619580387,-0.04887760766684912,-0.0011321827420410768
1238,60,45,5837.804188167465,2019-12-03,6159.385619580387,-0.052209985098291334,-0.003503626303306473
1239,60,45,5947.159144653707,2019-12-04,6159.385619580387,-0.034455786345317096,0.018732207001374013
1240,60,45,5927.750033362115,2019-12-05,6159.385619580387,-0.03760693038635454,-0.003263593729291747
1241,60,45,6002.097561223107,2019-12-06,6159.385619580387,-0.025536322625631547,0.012542284583957564
1242,60,45,5980.015974479842,2019-12-09,6159.385619580387,-0.029121353358740554,-0.0036789783101701667
1243,60,45,5990.260547150974,2019-12-10,6159.385619580387,-0.027458107492372763,0.0017131346663372682
1244,60,45,6014.652520855794,2019-12-11,6159.385619580387,-0.023497976529427533,0.004071938693287924
1245,60,45,6003.754758171095,2019-12-12,6159.385619580387,-0.0252672703125697,-0.001811869039302083
1246,60,45,6085.830610791934,2019-12-13,6159.385619580387,-0.01194193923410558,0.01367075370777493
1247,60,45,6134.951793935975,2019-12-16,6159.385619580387,-0.003966925786678899,0.00807140163528941
1248,60,45,6125.727132588101,2019-12-17,6159.385619580387,-0.005464585117919474,-0.0015036240964422243
1249,60,45,6160.627258573477,2019-12-18,6160.627258573477,0.0,0.005697303394353259
1250,60,45,6194.845480985928,2019-12-19,6194.845480985928,0.0,0.005554340650106848
1251,60,45,6285.556597046862,2019-12-20,6285.556597046862,0.0,0.014642998980258337
1252,60,45,6249.986798892527,2019-12-23,6285.556597046862,-0.005658973490278774,-0.005658973490278774
1253,60,45,6234.873688785999,2019-12-24,6285.556597046862,-0.008063392235570066,-0.0024181027245059328
1254,60,45,6272.438356323288,2019-12-26,6285.556597046862,-0.0020870451997422323,0.0060249283966815614
1255,60,45,6246.165381166905,2019-12-27,6285.556597046862,-0.006266941562257933,-0.0041886382398476085
1256,60,45,6200.289868429386,2019-12-30,6285.556597046862,-0.01356550168644366,-0.007344588229418303
1257,60,45,6224.451850389305,2019-12-31,6285.556597046862,-0.009721453576007288,0.003896911672298886
1258,60,45,6256.206889889346,2020-01-02,6285.556597046862,-0.004669388733418711,0.005101660397301533
1259,60,45,6228.067495045585,2020-01-03,6285.556597046862,-0.009146222949975136,-0.004497836362994501
1260,60,45,6218.651326245237,2020-01-06,6285.556597046862,-0.01064428738626888,-0.0015118925425644525
1261,60,45,6167.69493081596,2020-01-07,6285.556597046862,-0.018751190035624976,-0.008194123252130314
1262,60,45,6255.595322067766,2020-01-08,6285.556597046862,-0.004766686055006408,0.014251741086061864
1263,60,45,6264.608958086775,2020-01-09,6285.556597046862,-0.0033326625314183955,0.001440891802449551
1264,60,45,6223.596271756036,2020-01-10,6285.556597046862,-0.00985757177334734,-0.0065467272746204674
1265,60,45,6261.247890745417,2020-01-13,6285.556597046862,-0.0038673912049199677,0.006049817074454511
1266,60,45,6230.43646792093,2020-01-14,6285.556597046862,-0.008769331446610296,-0.004920971563836085
1267,60,45,6203.888497778348,2020-01-15,6285.556597046862,-0.012992978109032438,-0.004261012896812466
1268,60,45,6233.800790715317,2020-01-16,6285.556597046862,-0.008234084847133838,0.004821539418008669
1269,60,45,6230.931237649375,2020-01-17,6285.556597046862,-0.008690616106002746,-0.0004603215858638432
1270,60,45,6211.936157808715,2020-01-21,6285.556597046862,-0.011712636439028645,-0.00304851379612181
1271,60,45,6218.066485915164,2020-01-22,6285.556597046862,-0.010737332500260544,0.000986862702821334
1272,60,45,6219.843386861985,2020-01-23,6285.556597046862,-0.010454636621321844,0.0002857642244331604
1273,60,45,6171.757692567468,2020-01-24,6285.556597046862,-0.018104825359914867,-0.007731013677303666
1274,60,45,6111.48264588588,2020-01-27,6285.556597046862,-0.027694277900984554,-0.009766269138235417
