ticker,entry_date,exit_date,entry_price,entry_rsi,exit_price,exit_rsi,profit,profit_pct,days_held,exit_reason
XYZ,2019-01-08,2019-01-14,63.12,56.8,65.18,72.3,2.06,3.26,6,RSI OB
XYZ,2019-06-07,2019-06-13,68.46,57.3,72.18,71.0,3.72,5.43,6,RSI OB
XYZ,2019-10-15,2019-10-22,64.29,69.7,58.83,46.3,-5.46,-8.49,7,SuperTrend
XYZ,2019-11-18,2019-11-25,65.74,59.9,68.25,72.9,2.51,3.82,7,RSI OB
XYZ,2020-01-08,2020-01-14,67.6,57.1,68.17,70.1,0.57,0.84,6,RSI OB
XYZ,2020-04-14,2020-04-23,62.41,68.2,61.82,71.0,-0.59,-0.95,9,RSI OB
XYZ,2020-11-06,2020-11-23,198.08,56.6,207.78,70.8,9.7,4.9,17,RSI OB
XYZ,2021-02-04,2021-02-10,237.72,53.1,257.49,70.7,19.77,8.32,6,RSI OB
XYZ,2021-06-17,2021-06-23,236.13,62.2,238.7,73.2,2.57,1.09,6,RSI OB
XYZ,2021-10-21,2021-11-05,265.08,65.1,237.38,41.4,-27.7,-10.45,15,SuperTrend
XYZ,2022-02-25,2022-03-07,119.82,56.3,97.51,42.9,-22.31,-18.62,10,SuperTrend
XYZ,2022-03-18,2022-04-04,140.64,56.1,145.19,70.4,4.55,3.24,17,RSI OB
XYZ,2022-07-20,2022-07-21,74.78,65.5,74.76,70.2,-0.02,-0.03,1,RSI OB
XYZ,2022-11-10,2022-12-19,67.4,65.2,60.44,47.7,-6.96,-10.33,39,SuperTrend
XYZ,2023-10-11,2023-10-26,46.69,54.9,41.68,43.5,-5.01,-10.73,15,SuperTrend
XYZ,2023-11-03,2023-11-14,48.68,59.7,55.1,82.1,6.42,13.19,11,RSI OB
XYZ,2024-02-23,2024-03-08,78.92,65.0,80.74,70.8,1.82,2.31,14,RSI OB
XYZ,2024-08-19,2024-08-23,66.88,65.8,65.36,70.2,-1.52,-2.27,4,RSI OB
XYZ,2025-01-30,2025-02-11,92.95,61.5,82.59,39.5,-10.36,-11.15,12,SuperTrend
XYZ,2025-05-13,2025-05-22,58.17,54.4,58.35,78.7,0.18,0.31,9,RSI OB
XYZ,2025-10-08,2025-11-04,81.11,60.3,72.58,42.1,-8.53,-10.52,27,SuperTrend
XYZ,2026-01-05,2026-01-06,68.45,68.8,70.0,78.0,1.55,2.26,1,RSI OB
XYZ,2026-02-27,2026-03-05,63.7,62.7,67.38,83.0,3.68,5.78,6,RSI OB
XYZ,2026-06-26,2026-07-01,77.82,67.3,77.13,70.0,-0.69,-0.89,5,RSI OB
YUM,2015-10-02,2015-10-07,58.66,52.0,48.68,25.7,-9.99,-17.02,5,SuperTrend
YUM,2015-11-20,2015-12-01,52.31,53.7,53.54,73.9,1.24,2.36,11,RSI OB
YUM,2016-02-01,2016-02-09,52.55,64.4,47.79,45.3,-4.77,-9.07,8,SuperTrend
YUM,2016-02-29,2016-03-01,52.1,68.9,54.77,80.1,2.67,5.13,1,RSI OB
YUM,2016-07-08,2016-07-18,61.65,56.5,62.98,83.9,1.32,2.15,10,RSI OB
YUM,2016-11-22,2016-11-25,62.73,69.8,63.34,73.6,0.61,0.97,3,RSI OB
YUM,2017-06-23,2017-07-26,74.82,54.9,74.59,73.8,-0.23,-0.31,33,RSI OB
YUM,2017-10-11,2017-10-13,76.64,51.2,76.2,73.3,-0.44,-0.57,2,RSI OB
YUM,2018-03-28,2018-05-02,84.25,60.1,80.2,27.9,-4.05,-4.81,35,SuperTrend
YUM,2018-08-02,2018-08-03,80.63,63.9,81.86,76.2,1.23,1.53,1,RSI OB
YUM,2018-11-08,2018-12-13,90.46,53.3,93.46,74.9,3.0,3.32,35,RSI OB
YUM,2019-06-03,2019-06-04,104.11,68.8,106.97,75.3,2.86,2.75,1,RSI OB
YUM,2019-12-26,2020-01-09,101.79,67.9,102.96,73.3,1.17,1.15,14,RSI OB
YUM,2020-10-14,2020-10-15,96.52,68.4,99.49,73.9,2.97,3.08,1,RSI OB
YUM,2020-11-09,2020-11-17,101.98,60.1,104.04,70.7,2.06,2.02,8,RSI OB
YUM,2021-03-16,2021-03-17,108.8,66.9,111.02,71.9,2.22,2.04,1,RSI OB
YUM,2021-07-22,2021-07-27,120.26,62.5,125.48,70.2,5.22,4.34,5,RSI OB
YUM,2021-12-06,2021-12-16,128.87,56.3,133.59,72.0,4.72,3.66,10,RSI OB
YUM,2022-04-20,2022-04-26,125.7,65.2,116.69,47.8,-9.01,-7.17,6,SuperTrend
YUM,2022-07-07,2022-07-08,117.74,65.6,117.28,74.8,-0.46,-0.39,1,RSI OB
YUM,2022-10-27,2022-10-31,113.91,59.5,118.25,74.1,4.34,3.81,4,RSI OB
YUM,2023-06-13,2023-06-15,135.98,64.1,139.2,74.8,3.22,2.37,2,RSI OB
YUM,2023-09-14,2023-09-21,131.69,58.9,124.69,36.0,-7.0,-5.32,7,SuperTrend
YUM,2024-02-14,2024-02-23,134.01,61.1,138.32,76.8,4.31,3.22,9,RSI OB
YUM,2024-04-01,2024-04-24,140.47,51.3,141.81,79.7,1.34,0.95,23,RSI OB
YUM,2024-06-04,2024-06-20,141.54,60.5,134.15,48.0,-7.39,-5.22,16,SuperTrend
YUM,2024-08-01,2024-08-02,134.5,57.9,135.18,70.9,0.68,0.51,1,RSI OB
YUM,2024-09-26,2024-10-31,138.07,60.8,131.16,37.2,-6.91,-5.0,35,SuperTrend
YUM,2024-11-26,2024-12-10,138.63,60.9,138.22,74.8,-0.41,-0.3,14,RSI OB
YUM,2025-06-25,2025-07-08,147.18,57.5,150.53,75.0,3.35,2.28,13,RSI OB
YUM,2025-08-19,2025-09-29,152.01,58.9,153.94,73.8,1.93,1.27,41,RSI OB
YUM,2025-11-04,2025-11-18,149.55,59.0,148.82,70.6,-0.73,-0.49,14,RSI OB
YUM,2025-12-12,2025-12-29,151.06,46.4,152.27,71.0,1.21,0.8,17,RSI OB
YUM,2026-06-16,2026-07-07,157.67,61.1,167.49,71.1,9.82,6.23,21,RSI OB
ZBRA,2015-03-23,2015-04-15,92.25,53.0,95.81,72.7,3.56,3.86,23,RSI OB
ZBRA,2015-05-13,2015-05-14,106.75,66.2,108.2,71.1,1.45,1.36,1,RSI OB
ZBRA,2015-10-28,2015-11-06,78.64,51.7,81.45,72.8,2.81,3.57,9,RSI OB
ZBRA,2015-11-30,2015-12-04,80.2,45.5,77.63,76.3,-2.57,-3.2,4,RSI OB
ZBRA,2016-02-16,2016-02-23,64.39,59.8,68.86,71.9,4.47,6.94,7,RSI OB
ZBRA,2016-09-21,2016-10-13,70.44,51.9,64.88,28.5,-5.56,-7.89,22,SuperTrend
ZBRA,2016-11-15,2016-11-22,75.46,69.9,77.11,73.9,1.65,2.19,7,RSI OB
ZBRA,2017-08-08,2017-09-19,106.65,62.7,108.16,71.0,1.51,1.42,42,RSI OB
ZBRA,2018-01-05,2018-01-08,109.54,66.9,110.63,79.8,1.09,1.0,3,RSI OB
ZBRA,2018-05-08,2018-05-15,153.24,60.6,154.45,71.9,1.21,0.79,7,RSI OB
ZBRA,2018-08-07,2018-08-16,166.62,68.9,161.89,70.1,-4.73,-2.84,9,RSI OB
ZBRA,2018-10-17,2018-11-16,169.06,40.6,180.7,77.6,11.64,6.89,30,RSI OB
ZBRA,2019-01-16,2019-01-17,168.73,69.8,175.59,72.5,6.86,4.07,1,RSI OB
ZBRA,2019-06-07,2019-06-13,188.37,58.3,194.0,72.7,5.63,2.99,6,RSI OB
ZBRA,2019-07-30,2019-08-08,218.2,53.8,211.94,70.8,-6.26,-2.87,9,RSI OB
ZBRA,2020-04-27,2020-04-28,220.93,69.1,228.48,71.7,7.55,3.42,1,RSI OB
ZBRA,2020-07-20,2020-07-22,276.36,69.4,277.0,71.2,0.64,0.23,2,RSI OB
ZBRA,2020-10-06,2020-10-09,269.97,65.1,284.0,81.0,14.03,5.2,3,RSI OB
ZBRA,2021-07-23,2021-08-05,548.61,54.1,569.22,74.9,20.61,3.76,13,RSI OB
ZBRA,2021-10-21,2021-10-29,533.61,66.0,533.95,74.1,0.34,0.06,8,RSI OB
ZBRA,2022-03-18,2022-04-21,437.18,58.2,390.04,36.9,-47.14,-10.78,34,SuperTrend
ZBRA,2022-07-20,2022-07-21,325.42,65.8,332.15,71.7,6.73,2.07,1,RSI OB
ZBRA,2022-10-28,2022-11-01,288.0,66.3,238.3,40.5,-49.7,-17.26,4,SuperTrend
ZBRA,2023-06-15,2023-07-11,284.55,68.9,309.16,73.1,24.61,8.65,26,RSI OB
ZBRA,2023-11-21,2023-11-27,222.41,69.7,231.5,77.3,9.09,4.09,6,RSI OB
ZBRA,2024-02-15,2024-03-05,283.75,65.7,284.54,70.2,0.79,0.28,19,RSI OB
ZBRA,2024-04-26,2024-05-06,297.21,50.2,315.79,72.9,18.58,6.25,10,RSI OB
ZBRA,2024-09-17,2024-09-23,354.52,56.4,362.39,74.0,7.87,2.22,6,RSI OB
ZBRA,2025-01-21,2025-01-22,418.07,69.3,420.57,75.4,2.5,0.6,1,RSI OB
ZBRA,2025-12-03,2025-12-04,259.34,53.0,263.05,71.1,3.71,1.43,1,RSI OB
ZBRA,2026-01-12,2026-01-20,264.43,61.7,238.71,45.4,-25.72,-9.73,8,SuperTrend
ZBRA,2026-02-09,2026-02-23,257.79,62.2,231.32,45.5,-26.47,-10.27,14,SuperTrend
ZBRA,2026-04-13,2026-04-16,226.09,69.1,233.04,76.9,6.95,3.07,3,RSI OB
ZBRA,2026-05-12,2026-05-15,241.79,57.1,259.35,73.5,17.56,7.26,3,RSI OB
ZBRA,2026-06-26,2026-07-01,251.53,60.4,267.85,78.4,16.32,6.49,5,RSI OB
ZBH,2016-07-07,2016-07-15,118.47,64.4,121.77,79.8,3.3,2.79,8,RSI OB
ZBH,2016-09-30,2016-10-03,126.23,60.3,126.1,72.8,-0.14,-0.11,3,RSI OB
ZBH,2017-06-02,2017-06-07,120.33,59.2,120.73,85.6,0.4,0.33,5,RSI OB
ZBH,2017-09-29,2017-10-11,113.68,55.1,115.18,70.8,1.5,1.32,12,RSI OB
ZBH,2017-12-19,2017-12-28,117.84,63.7,118.2,71.8,0.36,0.3,9,RSI OB
ZBH,2018-07-25,2018-07-27,113.73,64.7,122.52,76.4,8.8,7.73,2,RSI OB
ZBH,2018-09-13,2018-09-20,125.88,66.6,126.91,74.8,1.03,0.82,7,RSI OB
ZBH,2019-01-31,2019-02-01,106.37,67.1,113.2,76.1,6.83,6.43,1,RSI OB
ZBH,2019-06-05,2019-06-19,115.09,50.0,115.89,71.0,0.81,0.7,14,RSI OB
ZBH,2019-11-06,2019-11-11,139.05,63.1,139.15,73.1,0.1,0.07,5,RSI OB
ZBH,2020-04-17,2020-04-24,115.13,68.8,113.06,71.0,-2.07,-1.8,7,RSI OB
ZBH,2020-10-07,2020-10-09,140.61,53.1,143.68,75.3,3.07,2.18,2,RSI OB
ZBH,2020-11-09,2020-11-17,151.41,68.1,145.78,71.3,-5.63,-3.72,8,RSI OB
ZBH,2021-04-09,2021-04-13,164.54,69.7,163.56,79.6,-0.98,-0.6,4,RSI OB
ZBH,2021-06-22,2021-07-13,161.53,63.2,152.47,25.0,-9.07,-5.61,21,SuperTrend
ZBH,2021-07-21,2021-08-03,154.92,47.7,149.23,47.1,-5.69,-3.67,13,SuperTrend
ZBH,2021-09-23,2021-11-04,146.02,52.1,133.74,37.0,-12.28,-8.41,42,SuperTrend
ZBH,2022-01-04,2022-01-05,126.64,68.7,126.22,77.5,-0.42,-0.33,1,RSI OB
ZBH,2022-03-01,2022-03-25,124.14,68.6,125.28,74.0,1.14,0.92,24,RSI OB
ZBH,2022-07-21,2022-07-29,108.45,61.0,110.39,74.0,1.94,1.79,8,RSI OB
ZBH,2022-09-09,2022-09-22,114.5,52.6,108.01,52.1,-6.49,-5.67,13,SuperTrend
ZBH,2022-11-11,2022-11-23,115.56,61.4,118.01,72.7,2.45,2.12,12,RSI OB
ZBH,2023-03-31,2023-04-12,129.2,65.8,131.59,76.4,2.39,1.85,12,RSI OB
ZBH,2023-06-08,2023-06-13,135.29,50.7,136.83,70.9,1.54,1.14,5,RSI OB
ZBH,2023-09-06,2023-09-26,122.67,53.7,112.46,22.4,-10.21,-8.32,20,SuperTrend
ZBH,2024-08-19,2024-08-27,111.77,50.9,114.67,80.1,2.9,2.59,8,RSI OB
ZBH,2025-01-16,2025-01-24,108.94,55.4,110.81,70.1,1.87,1.72,8,RSI OB
ZBH,2025-02-24,2025-03-07,105.98,43.6,107.99,72.2,2.01,1.9,11,RSI OB
ZBH,2025-07-22,2025-08-01,96.52,59.3,90.62,40.0,-5.9,-6.11,10,SuperTrend
ZBH,2025-08-07,2025-08-19,98.43,61.0,104.31,75.6,5.88,5.97,12,RSI OB
ZBH,2025-10-17,2025-11-05,101.92,61.2,87.55,28.9,-14.37,-14.1,19,SuperTrend
ZBH,2026-01-06,2026-01-13,94.75,58.8,88.34,45.7,-6.41,-6.77,7,SuperTrend
ZBH,2026-06-09,2026-06-16,89.63,64.7,89.33,75.1,-0.3,-0.33,7,RSI OB
ZBH,2026-07-13,2026-08-10,94.08,61.9,97.78,70.8,3.7,3.93,28,RSI OB
ZTS,2015-05-19,2015-05-20,47.45,69.8,47.28,78.6,-0.17,-0.36,1,RSI OB
ZTS,2015-11-03,2015-11-10,46.63,67.8,45.88,70.9,-0.75,-1.61,7,RSI OB
ZTS,2016-02-22,2016-03-31,42.77,48.8,44.33,72.4,1.56,3.65,38,RSI OB
ZTS,2016-07-12,2016-07-15,48.87,60.2,49.68,72.0,0.81,1.66,3,RSI OB
ZTS,2016-10-10,2016-10-26,52.69,67.3,48.77,33.3,-3.92,-7.44,16,SuperTrend
ZTS,2016-11-02,2016-12-07,50.11,45.1,51.26,70.4,1.15,2.29,35,RSI OB
ZTS,2017-11-02,2017-11-14,67.31,61.1,69.9,72.6,2.59,3.85,12,RSI OB
ZTS,2018-02-15,2018-02-26,78.5,45.8,83.3,81.0,4.8,6.11,11,RSI OB
ZTS,2018-04-17,2018-04-26,85.67,61.8,84.73,73.8,-0.94,-1.1,9,RSI OB
ZTS,2018-05-11,2018-05-22,84.45,46.2,84.38,72.4,-0.07,-0.08,11,RSI OB
ZTS,2018-08-02,2018-08-03,91.43,66.0,91.63,73.2,0.2,0.22,1,RSI OB
ZTS,2018-11-07,2018-12-07,95.19,59.1,88.09,38.8,-7.1,-7.46,30,SuperTrend
ZTS,2019-03-13,2019-03-27,96.93,63.7,98.52,74.5,1.59,1.64,14,RSI OB
ZTS,2019-04-26,2019-06-04,103.35,54.8,108.12,73.0,4.77,4.62,39,RSI OB
ZTS,2019-10-11,2019-10-23,128.47,59.8,121.8,43.6,-6.67,-5.19,12,SuperTrend
ZTS,2020-02-10,2020-02-21,142.55,51.3,142.23,71.5,-0.32,-0.22,11,RSI OB
ZTS,2020-03-04,2020-03-12,143.62,51.0,120.28,29.9,-23.34,-16.25,8,SuperTrend
ZTS,2020-04-09,2020-04-13,128.75,69.2,122.95,71.7,-5.8,-4.5,4,RSI OB
ZTS,2021-01-06,2021-01-27,167.15,62.2,153.15,22.8,-14.0,-8.38,21,SuperTrend
ZTS,2021-02-12,2021-02-17,166.71,58.7,168.9,80.5,2.19,1.31,5,RSI OB
ZTS,2021-03-29,2021-04-15,158.39,68.7,165.45,79.4,7.06,4.46,17,RSI OB
ZTS,2022-04-08,2022-04-18,200.09,58.1,182.81,42.5,-17.28,-8.64,10,SuperTrend
ZTS,2022-06-24,2022-07-05,174.61,56.6,174.25,78.0,-0.36,-0.21,11,RSI OB
ZTS,2022-11-11,2022-11-23,148.55,49.3,150.47,71.3,1.92,1.29,12,RSI OB
ZTS,2023-11-07,2023-11-15,167.16,46.8,174.62,73.1,7.46,4.46,8,RSI OB
ZTS,2024-02-27,2024-03-05,199.0,53.6,185.23,52.3,-13.77,-6.92,7,SuperTrend
ZTS,2025-01-27,2025-02-14,173.03,65.9,157.52,28.3,-15.51,-8.96,18,SuperTrend
ZTS,2025-05-19,2025-05-27,163.94,59.4,166.26,70.4,2.32,1.42,8,RSI OB
ZTS,2025-08-19,2025-08-25,155.67,61.6,155.19,73.1,-0.48,-0.31,6,RSI OB
ZTS,2025-11-25,2025-11-26,127.89,67.7,127.69,70.2,-0.2,-0.16,1,RSI OB
ZTS,2026-02-27,2026-03-12,131.1,58.4,115.46,24.2,-15.64,-11.93,13,SuperTrend
GFS,2022-02-09,2022-03-15,57.0,57.1,65.79,73.9,8.79,15.42,34,RSI OB
GFS,2022-05-27,2022-06-01,60.1,68.8,58.12,74.4,-1.98,-3.29,5,RSI OB
GFS,2022-07-15,2022-07-21,45.97,50.2,48.66,70.1,2.69,5.85,6,RSI OB
GFS,2022-10-24,2022-10-28,58.76,66.5,57.25,70.7,-1.51,-2.57,4,RSI OB
GFS,2023-01-12,2023-01-24,58.29,52.0,59.01,70.0,0.72,1.24,12,RSI OB
GFS,2023-05-26,2023-05-30,60.05,50.7,60.69,74.6,0.64,1.07,4,RSI OB
GFS,2023-09-08,2023-09-12,57.99,67.6,60.07,75.8,2.08,3.59,4,RSI OB
GFS,2023-11-07,2023-11-20,54.27,46.0,58.42,72.2,4.15,7.65,13,RSI OB
GFS,2023-12-12,2023-12-21,56.31,49.3,59.81,71.5,3.5,6.22,9,RSI OB
GFS,2024-01-23,2024-02-05,60.42,57.8,51.56,39.3,-8.85,-14.66,13,SuperTrend
GFS,2024-11-06,2025-01-13,46.79,65.6,40.79,47.4,-6.0,-12.82,68,SuperTrend
GFS,2025-02-12,2025-02-27,43.55,59.0,38.35,49.3,-5.2,-11.94,15,SuperTrend
GFS,2025-09-26,2025-09-29,35.59,67.1,37.03,78.8,1.44,4.05,3,RSI OB
GFS,2026-01-06,2026-01-14,39.41,62.8,41.35,74.4,1.94,4.92,8,RSI OB
GFS,2026-04-09,2026-04-17,48.7,64.5,54.75,82.6,6.05,12.42,8,RSI OB
ASML,2015-04-22,2015-05-06,107.81,67.1,105.8,70.3,-2.01,-1.86,14,RSI OB
ASML,2015-07-15,2015-08-06,106.68,43.8,96.36,33.0,-10.32,-9.67,22,SuperTrend
ASML,2015-09-03,2015-09-23,92.68,50.0,83.88,35.8,-8.8,-9.5,20,SuperTrend
ASML,2015-10-08,2015-11-02,91.38,53.1,94.11,75.0,2.73,2.99,25,RSI OB
ASML,2015-12-23,2016-01-04,91.32,51.1,87.3,50.1,-4.02,-4.4,12,SuperTrend
ASML,2016-01-21,2016-02-05,87.36,44.2,88.36,70.3,1.0,1.14,15,RSI OB
ASML,2016-02-24,2016-03-01,89.21,45.2,93.79,77.3,4.58,5.13,6,RSI OB
ASML,2016-05-24,2016-05-26,97.52,61.5,99.41,71.2,1.89,1.94,2,RSI OB
ASML,2016-06-23,2016-06-27,101.39,51.5,92.5,32.6,-8.89,-8.77,4,SuperTrend
ASML,2016-07-12,2016-07-18,100.88,54.1,103.13,73.6,2.25,2.23,6,RSI OB
ASML,2016-09-21,2016-09-29,106.71,50.4,108.73,72.8,2.02,1.89,8,RSI OB
ASML,2016-12-13,2016-12-21,104.64,47.4,110.05,82.0,5.41,5.17,8,RSI OB
ASML,2017-03-15,2017-03-24,126.07,56.0,132.24,76.9,6.17,4.89,9,RSI OB
ASML,2017-04-24,2017-05-31,133.46,53.6,131.99,44.2,-1.47,-1.1,37,SuperTrend
ASML,2017-06-23,2017-07-18,134.64,52.5,143.25,72.8,8.61,6.39,25,RSI OB
ASML,2018-01-04,2018-01-05,180.75,68.2,182.87,76.1,2.12,1.17,1,RSI OB
ASML,2018-02-26,2018-03-09,200.84,63.0,209.41,70.7,8.57,4.27,11,RSI OB
ASML,2018-06-05,2018-06-25,209.32,62.7,196.65,35.4,-12.67,-6.05,20,SuperTrend
ASML,2018-08-27,2018-09-05,208.59,42.9,195.12,46.5,-13.47,-6.46,9,SuperTrend
ASML,2018-12-03,2018-12-07,177.66,59.4,159.53,34.7,-18.13,-10.2,4,SuperTrend
ASML,2019-01-09,2019-01-24,162.92,50.3,168.9,75.1,5.98,3.67,15,RSI OB
ASML,2019-03-15,2019-04-12,192.81,59.6,202.82,74.1,10.01,5.19,28,RSI OB
ASML,2019-06-11,2019-06-17,200.1,61.7,189.64,48.0,-10.46,-5.23,6,SuperTrend
ASML,2019-06-24,2019-07-02,202.8,66.4,214.42,70.6,11.62,5.73,8,RSI OB
ASML,2020-02-05,2020-02-14,306.32,54.2,316.3,71.5,9.98,3.26,9,RSI OB
ASML,2020-03-04,2020-03-09,301.61,41.4,263.91,31.3,-37.7,-12.5,5,SuperTrend
ASML,2020-04-14,2020-04-22,288.93,61.0,294.97,71.7,6.04,2.09,8,RSI OB
ASML,2020-09-02,2020-09-04,398.49,66.1,367.42,44.1,-31.07,-7.8,2,SuperTrend
ASML,2020-10-09,2020-10-13,388.99,63.5,405.15,72.6,16.16,4.15,4,RSI OB
ASML,2020-11-05,2020-11-13,398.19,56.7,419.59,74.7,21.4,5.37,8,RSI OB
ASML,2021-05-28,2021-06-02,675.47,63.9,674.09,74.6,-1.38,-0.2,5,RSI OB
ASML,2021-10-19,2021-10-22,800.96,64.2,800.97,71.2,0.01,0.0,3,RSI OB
ASML,2022-03-21,2022-03-25,682.91,58.1,687.36,72.0,4.45,0.65,4,RSI OB
ASML,2022-07-19,2022-07-22,498.36,52.3,534.26,73.0,35.9,7.2,3,RSI OB
ASML,2022-10-21,2022-11-01,462.23,56.8,475.38,70.7,13.15,2.84,11,RSI OB
ASML,2023-01-06,2023-01-11,595.85,52.7,644.68,70.2,48.83,8.2,5,RSI OB
ASML,2023-03-23,2023-03-30,664.16,58.4,676.68,73.1,12.52,1.89,7,RSI OB
ASML,2023-10-12,2023-11-07,616.76,61.9,636.31,72.6,19.55,3.17,26,RSI OB
ASML,2024-01-18,2024-01-23,744.53,43.1,778.39,73.9,33.86,4.55,5,RSI OB
ASML,2024-05-24,2024-05-28,956.22,62.5,991.85,72.7,35.63,3.73,4,RSI OB
ASML,2024-12-02,2024-12-06,711.47,63.0,708.98,72.1,-2.49,-0.35,4,RSI OB
ASML,2025-01-06,2025-01-27,768.51,65.1,690.15,44.8,-78.36,-10.2,21,SuperTrend
ASML,2025-02-13,2025-02-27,776.99,61.8,697.7,38.1,-79.29,-10.2,14,SuperTrend
ASML,2025-04-09,2025-05-07,687.26,41.9,700.39,73.0,13.13,1.91,28,RSI OB
ASML,2025-08-12,2025-08-20,741.79,57.8,749.49,72.7,7.7,1.04,8,RSI OB
ASML,2025-10-20,2025-10-30,1042.15,62.7,1075.45,80.9,33.3,3.2,10,RSI OB
ASML,2025-12-01,2025-12-11,1087.99,57.7,1122.84,76.2,34.85,3.2,10,RSI OB
ASML,2026-01-02,2026-01-05,1163.78,57.1,1228.19,73.8,64.41,5.53,3,RSI OB
ASML,2026-04-10,2026-04-20,1478.28,64.3,1476.5,70.3,-1.78,-0.12,10,RSI OB
ASML,2026-08-13,2026-08-17,1847.9,57.2,1883.12,80.0,35.22,1.91,4,RSI OB
ASML,2026-09-08,2026-09-14,1764.85,44.5,1575.15,32.4,-189.7,-10.75,6,SuperTrend
AZN,2015-07-13,2015-07-20,67.18,49.9,67.85,70.3,0.67,1.0,7,RSI OB
AZN,2015-09-08,2015-09-15,65.86,45.7,66.92,71.1,1.06,1.61,7,RSI OB
AZN,2015-11-05,2015-11-12,65.04,51.6,61.7,44.5,-3.34,-5.14,7,SuperTrend
AZN,2015-11-17,2015-11-30,66.9,60.6,68.1,75.5,1.2,1.79,13,RSI OB
AZN,2016-04-06,2016-04-19,59.58,63.8,60.5,73.0,0.92,1.54,13,RSI OB
AZN,2016-05-24,2016-05-25,58.96,65.5,59.96,72.0,1.0,1.7,1,RSI OB
AZN,2016-06-21,2016-07-01,57.28,41.0,60.84,71.8,3.56,6.22,10,RSI OB
AZN,2016-09-22,2016-10-06,68.56,64.8,64.52,30.3,-4.04,-5.89,14,SuperTrend
AZN,2016-12-13,2017-01-10,55.4,63.0,57.5,84.6,2.1,3.79,28,RSI OB
AZN,2017-02-08,2017-02-09,57.24,58.6,58.6,77.9,1.36,2.38,1,RSI OB
AZN,2017-04-27,2017-05-12,61.72,58.0,68.0,80.4,6.28,10.17,15,RSI OB
AZN,2017-12-13,2017-12-22,67.14,46.1,67.22,72.5,0.08,0.12,9,RSI OB
AZN,2018-09-25,2018-09-26,77.38,67.4,78.16,77.5,0.78,1.01,1,RSI OB
AZN,2018-10-17,2018-11-13,78.58,46.3,82.98,75.8,4.4,5.6,27,RSI OB
AZN,2019-06-07,2019-06-17,78.04,61.4,79.96,71.4,1.92,2.46,10,RSI OB
AZN,2019-07-25,2019-07-26,85.32,65.1,87.02,70.9,1.7,1.99,1,RSI OB
AZN,2019-09-20,2019-10-02,90.36,51.3,84.92,47.1,-5.44,-6.02,12,SuperTrend
AZN,2020-02-21,2020-02-24,100.34,59.2,95.18,45.6,-5.16,-5.14,3,SuperTrend
AZN,2020-03-04,2020-03-12,97.2,47.2,81.52,30.4,-15.68,-16.13,8,SuperTrend
AZN,2020-11-04,2020-11-11,110.08,60.9,116.04,70.2,5.96,5.41,7,RSI OB
AZN,2021-03-16,2021-04-21,100.1,49.7,106.22,72.1,6.12,6.11,36,RSI OB
AZN,2021-08-17,2021-08-26,118.7,65.6,117.52,74.6,-1.18,-0.99,9,RSI OB
AZN,2021-09-21,2021-11-02,118.26,54.2,127.12,70.6,8.86,7.49,42,RSI OB
AZN,2021-12-16,2021-12-31,114.18,52.8,116.5,75.8,2.32,2.03,15,RSI OB
AZN,2022-02-15,2022-03-07,120.6,60.2,113.0,47.0,-7.6,-6.3,20,SuperTrend
AZN,2022-03-17,2022-03-24,127.34,60.1,132.04,84.0,4.7,3.69,7,RSI OB
AZN,2022-05-20,2022-06-02,132.42,49.4,133.94,71.3,1.52,1.15,13,RSI OB
AZN,2022-06-23,2022-07-05,128.9,42.6,131.02,73.0,2.12,1.64,12,RSI OB
AZN,2022-10-04,2022-10-28,114.08,41.5,117.42,71.6,3.34,2.93,24,RSI OB
AZN,2023-01-06,2023-01-09,141.6,57.3,141.8,76.7,0.2,0.14,3,RSI OB
AZN,2023-02-09,2023-02-22,134.84,42.5,137.7,71.4,2.86,2.12,13,RSI OB
AZN,2023-03-23,2023-03-24,134.52,64.6,135.82,73.8,1.3,0.97,1,RSI OB
AZN,2023-06-16,2023-06-23,150.44,64.1,144.24,47.8,-6.2,-4.12,7,SuperTrend
AZN,2023-10-17,2023-10-18,138.56,58.8,130.48,40.2,-8.08,-5.83,1,SuperTrend
AZN,2023-12-13,2023-12-27,131.8,63.9,134.7,73.8,2.9,2.2,14,RSI OB
AZN,2024-02-23,2024-03-13,131.66,50.6,135.16,70.7,3.5,2.66,19,RSI OB
AZN,2024-06-04,2024-07-02,160.04,64.4,153.98,33.3,-6.06,-3.79,28,SuperTrend
AZN,2024-07-17,2024-08-15,159.52,53.9,169.8,74.0,10.28,6.44,29,RSI OB
AZN,2024-11-29,2024-12-06,135.24,68.3,136.4,75.0,1.16,0.86,7,RSI OB
AZN,2025-01-21,2025-01-23,135.92,61.2,137.2,70.5,1.28,0.94,2,RSI OB
AZN,2025-07-23,2025-08-20,146.0,57.4,161.04,82.2,15.04,10.3,28,RSI OB
AZN,2025-10-01,2025-10-07,168.72,57.7,171.74,70.1,3.02,1.79,6,RSI OB
AZN,2026-03-31,2026-04-08,197.22,55.4,204.27,70.1,7.05,3.57,8,RSI OB
AZN,2026-06-26,2026-07-09,188.41,53.3,178.49,50.5,-9.92,-5.27,13,SuperTrend
AZN,2026-08-21,2026-08-24,165.98,65.8,166.71,73.3,0.73,0.44,3,RSI OB
PDD,2018-11-20,2018-12-03,23.14,67.1,23.97,73.0,0.83,3.59,13,RSI OB
